id,group,a,value
16,group2,a2,412.0580774244579
16,group2,a2,455.88338209446874
17,group1,a1,583.530141998308
17,group1,a1,523.6955367410004
17,group1,a1,422.739333631399
17,group1,a1,298.9592943036556
17,group1,a1,400.79536945107793
17,group1,a1,355.2043063740416
17,group1,a1,442.9294910206149
17,group1,a1,378.6478682050544
17,group1,a1,390.80353312643615
17,group1,a1,406.69410669858655
17,group1,a1,437.4201243035389
17,group1,a1,402.81767829969147
17,group1,a1,468.6528305884057
17,group1,a1,297.4569939208361
17,group1,a1,371.11446143342135
17,group1,a1,419.6598904384805
17,group1,a1,339.8891824529767
17,group1,a1,527.7666210036089
17,group1,a1,367.4045062994677
17,group1,a1,428.14935305167927
17,group1,a1,352.80880117076674
17,group1,a1,397.8573290523546
17,group1,a1,475.0443493833613
17,group1,a1,417.45452031086074
17,group1,a1,288.13341500905597
17,group1,a1,403.07285563492997
17,group1,a1,265.7129539878596
17,group1,a1,431.7826861100054
17,group1,a1,260.9157541668188
17,group1,a1,431.08813178151985
17,group1,a1,270.0482266067495
17,group1,a1,403.0280786963683
17,group1,a1,371.68272350184606
17,group1,a1,338.47664637296276
17,group1,a1,464.17372532181565
17,group1,a1,626.1337784280537
17,group1,a1,590.1072297243784
17,group1,a1,412.6361509325461
17,group1,a1,442.8459952441972
17,group1,a1,391.01864779654653
17,group1,a1,538.1901194271811
17,group1,a1,324.2946461708643
17,group1,a1,300.3139329978118
17,group1,a1,352.11022845951493
17,group1,a1,484.5009833486206
17,group1,a1,426.3833959393909
17,group1,a1,495.2199142397129
17,group1,a1,352.6369507107633
17,group1,a1,390.40298746177854
17,group1,a1,524.4386277549086
17,group1,a1,398.3767322746988
17,group1,a1,350.53634608236507
17,group1,a1,495.5928065766225
17,group1,a1,491.80764583166314
17,group1,a1,177.1722547325627
17,group1,a1,439.3373375551336
17,group1,a1,490.4304669851036
17,group1,a1,446.86377559891355
17,group1,a1,394.74557417950217
17,group1,a1,150.0617762510347
17,group1,a1,386.24216339610786
17,group1,a1,469.1871987381321
17,group1,a1,427.4495870505873
17,group1,a1,497.9739980601471
17,group1,a1,461.0190663433394
17,group1,a1,359.16851592692217
17,group1,a1,230.37909491900953
17,group1,a1,507.2256423234529
17,group1,a1,492.6840584545337
17,group1,a1,452.43889705087435
17,group1,a1,339.40578421586355
17,group1,a1,370.49346676988523
17,group1,a1,570.8452757113067
17,group1,a1,347.3413045384398
17,group1,a1,442.79668576608566
17,group1,a1,540.5664728558288
17,group1,a1,540.6982868509963
17,group1,a1,340.5424571637345
17,group1,a1,385.2257578131723
17,group1,a1,372.0152315206003
17,group1,a1,473.5439650805593
17,group1,a1,456.11023350939706
17,group1,a1,398.99868684115853
17,group1,a1,320.8409512862889
17,group1,a1,395.8569178536053
17,group1,a1,485.3025205930815
17,group1,a1,361.6848852984145
17,group1,a1,459.32137531736385
17,group1,a1,492.59522290213056
17,group1,a1,497.87693042001206
17,group1,a1,403.1000317130528
17,group1,a1,467.498957125795
17,group1,a1,388.32939946792914
17,group1,a1,370.3809545145364
17,group1,a1,479.3611700065602
17,group1,a1,322.8318803432393
17,group1,a1,432.46132615109866
17,group1,a1,402.14392010210605
17,group1,a1,646.2584698177881
17,group1,a1,368.2936540593777
17,group1,a2,585.9311847486308
17,group1,a2,450.4190357703333
17,group1,a2,562.1604344401946
17,group1,a2,409.9711158311204
17,group1,a2,681.8686008349223
17,group1,a2,587.9664017948471
17,group1,a2,542.2726586928923
17,group1,a2,450.00145724861903
17,group1,a2,534.8997407850113
17,group1,a2,595.6664704034888
17,group1,a2,284.03174939607857
17,group1,a2,439.76199653120136
17,group1,a2,385.2903946287714
17,group1,a2,595.7508021853275
17,group1,a2,565.4295135901762
17,group1,a2,539.1534655369783
17,group1,a2,385.65222151178006
17,group1,a2,507.1517972110688
17,group1,a2,524.9226773059844
17,group1,a2,486.7954343879222
17,group1,a2,446.4729242827476
17,group1,a2,477.7363780308867
17,group1,a2,506.1462050226691
17,group1,a2,501.3446287560454
17,group1,a2,569.1037403894456
17,group1,a2,515.8701407376075
17,group1,a2,631.7881780851095
17,group1,a2,371.7978538606106
17,group1,a2,467.22358021585814
17,group1,a2,481.4765136397313
17,group1,a2,602.4264977325611
17,group1,a2,629.1417595441065
17,group1,a2,494.02409103663945
17,group1,a2,516.830190587558
17,group1,a2,442.65265228243555
17,group1,a2,412.2336172876301
17,group1,a2,540.8426790632119
17,group1,a2,340.0017112886045
17,group1,a2,501.61297173344116
17,group1,a2,442.1424536391039
17,group1,a2,572.9675615947356
17,group1,a2,488.2126935402884
17,group1,a2,447.57296294157027
17,group1,a2,641.9449742276896
17,group1,a2,617.0010723966054
17,group1,a2,488.426898765231
17,group1,a2,501.8584374043793
17,group1,a2,511.22061355141943
17,group1,a2,528.2502132798581
17,group1,a2,649.7761811912671
17,group1,a2,495.78390302158533
17,group1,a2,568.8201823191648
17,group1,a2,477.01831686438163
17,group1,a2,511.21057753768144
17,group1,a2,434.46444188985043
17,group1,a2,806.1102105462214
17,group1,a2,540.7450615010007
17,group1,a2,435.54700502635865
17,group1,a2,642.1866502673197
17,group1,a2,611.9084100626485
17,group1,a2,519.0361133978703
17,group1,a2,509.2162924396677
17,group1,a2,442.3978059518692
17,group1,a2,350.8329273400805
17,group1,a2,499.5404170471274
17,group1,a2,274.89093525452154
17,group1,a2,351.5012861836172
17,group1,a2,383.1935045201364
17,group1,a2,471.805041751972
17,group1,a2,493.73838160176274
17,group1,a2,466.48682435006253
17,group1,a2,414.89660275516786
17,group1,a2,533.5751972027685
17,group1,a2,577.9967945302682
17,group1,a2,417.3238172405208
17,group1,a2,560.9800774009389
17,group1,a2,550.5897929871041
17,group1,a2,333.8486688239785
17,group1,a2,525.1816669264023
17,group1,a2,431.6863960371048
17,group1,a2,285.3215759680153
17,group1,a2,441.8317905109928
17,group1,a2,653.4902179878195
17,group1,a2,550.7871978646801
17,group1,a2,525.8359341342209
17,group1,a2,363.7014320653235
17,group1,a2,642.6030214036833
17,group1,a2,268.502548524639
17,group1,a2,676.32341655112225
17,group1,a2,602.0372514844446
17,group1,a2,516.40541738761965
17,group1,a2,412.27165532587935
17,group1,a2,505.25190186535224
17,group1,a2,582.9012297245573
17,group1,a2,455.22612137982304
17,group1,a2,513.73701481144235
17,group1,a2,488.5841369702005
17,group1,a2,399.4142803170851
17,group1,a2,413.4815769063213
17,group1,a2,396.7778272114057
18,group2,a1,263.9368181923193
18,group2,a1,125.4232483635445
18,group2,a1,223.8132906849175
18,group2,a1,155.19825144163215
18,group2,a1,91.03550687073306
18,group2,a1,187.1903473910977
18,group2,a1,124.45485369921457
18,group2,a1,169.86374496612495
18,group2,a1,348.47065943562393
18,group2,a1,69.87799161964156
18,group2,a1,130.35902172023427
18,group2,a1,1.4175886871374956
18,group2,a1,191.86815901652255
18,group2,a1,177.46586358606203
18,group2,a1,137.78476427725
18,group2,a1,109.54009179732114
18,group2,a1,349.96028279580304
18,group2,a1,167.00976640565085
18,group2,a1,125.93318632083489
18,group2,a1,121.07735950963573
18,group2,a1,238.11367611619391
18,group2,a1,15.937382376416522
18,group2,a1,197.07211713081762
18,group2,a1,219.02563239914184
18,group2,a1,79.2417092907445
18,group2,a1,226.27817208847154
18,group2,a1,-24.91088423352231
18,group2,a1,126.45046738812886
18,group2,a1,45.27812254834873
18,group2,a1,56.67399524807115
18,group2,a1,163.1382078033168
18,group2,a1,26.65048414070391
18,group2,a1,78.05158790666607
18,group2,a1,388.2778605844301
18,group2,a1,417.5678816812498
18,group2,a1,283.9018892061479
18,group2,a1,120.59377615658136
18,group2,a1,165.06320496344858
18,group2,a1,88.56628529550227
18,group2,a1,126.47705289971123
18,group2,a1,44.273508362070544
18,group2,a1,302.3956415169591
18,group2,a1,97.59011716486751
18,group2,a1,61.90433580523603
18,group2,a1,276.4056929001321
18,group2,a1,181.75315545775914
18,group2,a1,299.92991227139555
18,group2,a1,92.83036147383436
18,group2,a1,366.82937670248305
18,group2,a1,216.39538758077322
18,group2,a1,355.553316205834
18,group2,a1,109.5020243367257
18,group2,a1,0.2894971748785764
18,group2,a1,74.48212937452257
18,group2,a1,273.1593079274
18,group2,a1,129.92481830015743
18,group2,a1,208.9684270289926
18,group2,a1,156.83385964080333
18,group2,a1,102.0804000182286
18,group2,a1,161.16407581742044
18,group2,a1,122.04940472841696
18,group2,a1,237.43635272264817
18,group2,a1,130.5829463513838
18,group2,a1,145.43978569574818
18,group2,a1,204.83529000223172
18,group2,a1,206.52910105794138
18,group2,a1,95.18751278821017
18,group2,a1,145.94443095327452
18,group2,a1,211.50189186396062
18,group2,a1,202.45831214484826
18,group2,a1,229.09077220945085
18,group2,a1,132.11377722673464
18,group2,a1,97.75943399685218
18,group2,a1,297.0644570164734
18,group2,a1,171.77598186131434
18,group2,a1,299.8721379189779
18,group2,a1,295.9031450730526
18,group2,a1,24.416057782148116
18,group2,a1,369.35810727646776
18,group2,a1,328.3888582845702
18,group2,a1,-35.99661648849893
18,group2,a1,279.81427141774253
18,group2,a1,218.52477117667092
18,group2,a1,158.0209526858995
18,group2,a1,1.7389837942598376
18,group2,a1,135.39601279076692
18,group2,a1,17.90693179856683
18,group2,a1,246.65372416339181
18,group2,a1,91.20684900790644
18,group2,a1,52.426716990260985
18,group2,a1,96.03902534846031
18,group2,a1,26.380406780546622
18,group2,a1,76.01646092386108
18,group2,a1,248.64770869469294
18,group2,a1,206.81669645912604
18,group2,a1,254.735938952499
18,group2,a1,190.01913474442995
18,group2,a1,338.81040875172596
18,group2,a1,266.4822339996425
18,group2,a1,232.0891969590724
18,group2,a2,401.6839620342508
18,group2,a2,384.59912753818804
18,group2,a2,381.1599764894763
18,group2,a2,389.1426691802196
18,group2,a2,177.70916787988278
18,group2,a2,323.20785288648045
18,group2,a2,315.7422794266363
18,group2,a2,263.49582261941566
18,group2,a2,209.85398797893743
18,group2,a2,294.45759331483765
18,group2,a2,150.15159574763095
18,group2,a2,228.64188484079858
18,group2,a2,471.86752967957887
18,group2,a2,374.7350981322287
18,group2,a2,129.35789013473024
18,group2,a2,273.67616709234466
18,group2,a2,389.5073047939827
18,group2,a2,318.5304682617114
18,group2,a2,478.37617699141595
18,group2,a2,329.84601665781975
18,group2,a2,378.50223427105834
18,group2,a2,202.03134363930417
18,group2,a2,242.98295783445644
18,group2,a2,183.9117276055785
18,group2,a2,177.85621801574797
18,group2,a2,367.02980310729106
18,group2,a2,245.14691769975673
18,group2,a2,187.21818380969376
18,group2,a2,501.3391987441315
18,group2,a2,349.18146773563006
18,group2,a2,377.31591654987477
18,group2,a2,3.8936704116210876
18,group2,a2,323.70117171327377
18,group2,a2,197.32669771340335
18,group2,a2,173.49782461944454
18,group2,a2,-73.74233598526132
18,group2,a2,209.08579298890544
18,group2,a2,257.8020613095373
18,group2,a2,285.29733030685566
18,group2,a2,312.6923015108855
18,group2,a2,346.7101917544949
18,group2,a2,391.85546568739136
18,group2,a2,166.06754494275305
18,group2,a2,294.52474573402196
18,group2,a2,126.48387916441433
18,group2,a2,340.2429635057996
18,group2,a2,237.23079770377313
18,group2,a2,364.8721942832885
18,group2,a2,275.05201987030216
18,group2,a2,222.72384097809515
18,group2,a2,247.4532788148578
18,group2,a2,458.55408909113646
18,group2,a2,220.94626325712602
18,group2,a2,195.57060859466498
18,group2,a2,205.89252815845742
18,group2,a2,188.51575719621445
18,group2,a2,295.9505210978985
18,group2,a2,260.2239264169147
18,group2,a2,277.08804511550613
18,group2,a2,392.4606654309023
18,group2,a2,296.203384400268
18,group2,a2,278.3852881359921
18,group2,a2,236.7760194148181
18,group2,a2,321.3336278536066
18,group2,a2,256.8505311032847
18,group2,a2,231.70206381609745
18,group2,a2,304.2095445462478
18,group2,a2,375.2293768336045
18,group2,a2,373.34499777263466
18,group2,a2,355.17460773118563
18,group2,a2,144.5238084884202
18,group2,a2,274.7096964602894
18,group2,a2,437.8549235008388
18,group2,a2,341.169853487119
18,group2,a2,310.7479805187301
18,group2,a2,198.0825054866084
18,group2,a2,499.73907261433
18,group2,a2,357.10224050730216
18,group2,a2,229.86796522576356
18,group2,a2,332.9293752106105
18,group2,a2,127.20036617167034
18,group2,a2,330.21312849932895
18,group2,a2,554.3277370088359
18,group2,a2,268.6001239740651
18,group2,a2,233.05900940630931
18,group2,a2,404.75301414712044
18,group2,a2,316.3871319209839
18,group2,a2,386.80228662268195
18,group2,a2,281.29509123203025
18,group2,a2,394.31700373303136
18,group2,a2,251.2505271375705
18,group2,a2,182.81508928978053
18,group2,a2,172.73164923112176
18,group2,a2,297.13561904995373
18,group2,a2,242.99158165140466
18,group2,a2,323.0432042770465
18,group2,a2,309.3869282682686
18,group2,a2,380.8823174442975
18,group2,a2,444.35431807610405
18,group2,a2,340.6238488911416
19,group1,a1,386.99141366761137
19,group1,a1,505.8991515133969
19,group1,a1,345.60380202925404
19,group1,a1,190.03400915193845
19,group1,a1,336.98059363982946
19,group1,a1,542.013048457191
19,group1,a1,272.6306893668797
19,group1,a1,342.32248786396786
19,group1,a1,525.8003472340556
19,group1,a1,395.9544255649623
19,group1,a1,322.6632974574026
19,group1,a1,467.51883451705675
19,group1,a1,470.0203416386399
19,group1,a1,481.9930314763922
19,group1,a1,350.2921939304017
19,group1,a1,293.0625879734095
19,group1,a1,370.86799761718476
19,group1,a1,357.93516906343655
19,group1,a1,311.9923291046914
19,group1,a1,369.4171330898775
19,group1,a1,472.92351945253085
19,group1,a1,464.0366628427232
19,group1,a1,322.36874360345314
19,group1,a1,321.12783954984434
19,group1,a1,275.2089479383284
19,group1,a1,300.83191357513203
19,group1,a1,249.46685988393963
19,group1,a1,418.0223965114919
19,group1,a1,549.79236400405
19,group1,a1,536.5911223537337
19,group1,a1,526.3341810596503
19,group1,a1,387.0702580846846
19,group1,a1,452.18102082572267
19,group1,a1,316.7590625919448
19,group1,a1,332.95849336188627
19,group1,a1,409.7004930082054
19,group1,a1,395.8239195594999
19,group1,a1,477.7032390873638
19,group1,a1,361.82223562755155
19,group1,a1,357.69406900652626
19,group1,a1,228.46800151336635
19,group1,a1,418.0075492372374
19,group1,a1,376.4792229208396
19,group1,a1,447.69266611668615
19,group1,a1,445.2335278863453
19,group1,a1,412.25702201901026
19,group1,a1,448.80857465120334
19,group1,a1,327.2754749084907
19,group1,a1,368.3874646143432
19,group1,a1,472.8528312890493
19,group1,a1,355.69706580654713
19,group1,a1,394.27840961091755
19,group1,a1,208.2877109668807
19,group1,a1,445.51098747450135
19,group1,a1,287.585081639947
19,group1,a1,442.780562816196
19,group1,a1,439.700288874303
19,group1,a1,332.74394549441035
19,group1,a1,464.8178134822214
19,group1,a1,314.7561868866543
19,group1,a1,392.2165302385087
19,group1,a1,458.51383411598846
19,group1,a1,282.7349942800197
19,group1,a1,372.2858772718117
19,group1,a1,404.08861233580296
19,group1,a1,431.22664575421146
19,group1,a1,484.4261146858172
19,group1,a1,405.801465010643
19,group1,a1,504.59362503497556
19,group1,a1,292.8089169126613
19,group1,a1,305.98172945671035
19,group1,a1,412.0480849675926
19,group1,a1,401.93704379796685
19,group1,a1,547.0949177764348
19,group1,a1,288.9600999056973
19,group1,a1,468.1764495548987
19,group1,a1,393.91680311555103
19,group1,a1,178.24433912241213
19,group1,a1,329.0382967563361
19,group1,a1,452.2676742761638
19,group1,a1,419.14299166000836
19,group1,a1,392.8454524303468
19,group1,a1,355.54736193737085
19,group1,a1,349.57277782245853
19,group1,a1,213.762394572485
19,group1,a1,498.33163763420765
19,group1,a1,441.975898187242
19,group1,a1,416.7857345041664
19,group1,a1,480.75798443724096
19,group1,a1,380.30279109253985
19,group1,a1,339.3669950384293
19,group1,a1,303.578333036348
19,group1,a1,282.1782029267338
19,group1,a1,428.5176682858173
19,group1,a1,455.85203707010567
19,group1,a1,400.30313723809866
19,group1,a1,372.192011714016
19,group1,a1,540.0388364382595
19,group1,a1,206.45825351459519
19,group1,a1,387.15472657553306
19,group1,a2,367.9531341479766
19,group1,a2,537.7368832897806
19,group1,a2,447.3257387452717
19,group1,a2,491.9200392060026
19,group1,a2,417.656176051569
19,group1,a2,465.2768890372929
19,group1,a2,446.0817673107853
19,group1,a2,520.8694063832017
19,group1,a2,541.6856178288152
19,group1,a2,645.888671700096
19,group1,a2,503.200240821055
19,group1,a2,410.18719979963004
19,group1,a2,408.97822792370573
19,group1,a2,660.0657864021999
19,group1,a2,403.8629536077824
19,group1,a2,224.53288991417435
19,group1,a2,567.0495091388859
19,group1,a2,510.58713097893303
19,group1,a2,468.3565955264255
19,group1,a2,276.68840493961136
19,group1,a2,406.17683512686375
19,group1,a2,652.4842033373742
19,group1,a2,331.82227409891567
19,group1,a2,551.9016105924893
19,group1,a2,512.6330383305492
19,group1,a2,294.71396933591996
19,group1,a2,484.85244597749386
19,group1,a2,686.2949418119432
19,group1,a2,607.0082492568483
19,group1,a2,487.9037571931891
19,group1,a2,576.4209384036751
19,group1,a2,561.2132544599654
19,group1,a2,553.6933244666296
19,group1,a2,473.9064130587789
19,group1,a2,551.1203530096168
19,group1,a2,559.0824370544092
19,group1,a2,434.23001656003566
19,group1,a2,499.20556134595637
19,group1,a2,462.81526498572725
19,group1,a2,494.06437200132956
19,group1,a2,390.35499078258135
19,group1,a2,610.2502668335635
19,group1,a2,449.5332799525038
19,group1,a2,383.42547857070144
19,group1,a2,435.8996750492205
19,group1,a2,382.11196019943463
19,group1,a2,535.8735667822211
19,group1,a2,455.90236787212734
19,group1,a2,533.6926194991895
19,group1,a2,447.164112909407
19,group1,a2,246.98899529121783
19,group1,a2,472.24846963784506
19,group1,a2,638.0345713449851
19,group1,a2,428.6706977282791
19,group1,a2,545.9670081419945
19,group1,a2,481.1323250994679
19,group1,a2,477.6898962248097
19,group1,a2,301.26115659923016
19,group1,a2,476.1716965468178
19,group1,a2,517.9414854850309
19,group1,a2,702.5186027934491
19,group1,a2,420.86723462021246
19,group1,a2,699.1253714369783
19,group1,a2,403.1161728782961
19,group1,a2,348.27982750042855
19,group1,a2,622.4363231972824
19,group1,a2,481.6735142215984
19,group1,a2,515.3480680097283
19,group1,a2,538.4959765975437
19,group1,a2,507.7873687224371
19,group1,a2,602.6884376117
19,group1,a2,656.7160227622014
19,group1,a2,601.6193974883056
19,group1,a2,451.95962979250737
19,group1,a2,456.49960512485137
19,group1,a2,366.9561204855445
19,group1,a2,472.4708062956193
19,group1,a2,497.2912581018885
19,group1,a2,367.9147091412266
19,group1,a2,349.1168409193872
19,group1,a2,611.4736290346183
19,group1,a2,737.9249896286461
19,group1,a2,450.57494145923147
19,group1,a2,526.462648845876
19,group1,a2,393.58124068095395
19,group1,a2,592.140502839593
19,group1,a2,547.1435055792365
19,group1,a2,475.5307545917864
19,group1,a2,224.14840414083739
19,group1,a2,678.5007403218623
19,group1,a2,359.69464737318225
19,group1,a2,547.6062765780429
19,group1,a2,465.75056190001305
19,group1,a2,538.998566862336
19,group1,a2,435.5507186935298
19,group1,a2,406.07918127075965
19,group1,a2,404.2105580909861
19,group1,a2,448.1223103167118
19,group1,a2,482.6493546123646
19,group1,a2,658.1569841778985
20,group2,a1,256.17215403802817
20,group2,a1,304.58133345647985
20,group2,a1,37.672674515936166
20,group2,a1,203.4119283633301
20,group2,a1,224.4089564143328
20,group2,a1,140.32969711980584
20,group2,a1,159.85133374032438
20,group2,a1,70.78074977751467
20,group2,a1,340.48983884965384
20,group2,a1,339.63330152494535
20,group2,a1,85.36616289677963
20,group2,a1,163.25185238766522
20,group2,a1,210.10282799461896
20,group2,a1,367.4495373627845
20,group2,a1,194.95513596585295
20,group2,a1,216.1162402454819
20,group2,a1,17.94672186838207
20,group2,a1,149.17812847999048
20,group2,a1,282.9012279197095
20,group2,a1,411.1031323958717
20,group2,a1,173.4903543967407
20,group2,a1,93.44705653049675
20,group2,a1,289.80302559745354
20,group2,a1,232.303464469784
20,group2,a1,34.92317301565839
20,group2,a1,-44.26016454225978
20,group2,a1,177.73130560033297
20,group2,a1,215.20928828767916
20,group2,a1,130.35791815150063
20,group2,a1,65.71052845199452
20,group2,a1,96.49107230672806
20,group2,a1,286.4142799613341
20,group2,a1,227.435748174251
20,group2,a1,83.58100289451093
20,group2,a1,212.97736571406534
20,group2,a1,114.28339351050627
20,group2,a1,94.49791355676354
20,group2,a1,255.17032182654202
20,group2,a1,167.28433672226242
20,group2,a1,173.14801931986005
20,group2,a1,282.4198312285464
20,group2,a1,313.2090569748362
20,group2,a1,227.5089335797918
20,group2,a1,469.67540596381616
20,group2,a1,251.67731704381782
20,group2,a1,268.7953190135813
20,group2,a1,301.34902879614697
20,group2,a1,178.30317137410253
20,group2,a1,341.05381891787505
20,group2,a1,237.9150850167045
20,group2,a1,109.12505880602907
20,group2,a1,242.88369199701884
20,group2,a1,79.20577343231955
20,group2,a1,202.72769271679982
20,group2,a1,259.2378935773542
20,group2,a1,101.8208268571112
20,group2,a1,247.8450279991725
20,group2,a1,152.2707659848171
20,group2,a1,86.16471661709514
20,group2,a1,219.95871398462322
20,group2,a1,261.3426345742682
20,group2,a1,136.97379162174005
20,group2,a1,227.30373692795632
20,group2,a1,110.11532699906766
20,group2,a1,121.7636753403448
20,group2,a1,238.7381666514587
20,group2,a1,112.84259178569471
20,group2,a1,11.803488173113038
20,group2,a1,159.16408929711213
20,group2,a1,286.1829562915111
20,group2,a1,181.42092688082357
20,group2,a1,406.7938098862443
20,group2,a1,275.65602960257655
20,group2,a1,173.61704793872042
20,group2,a1,131.9014569296512
20,group2,a1,233.03128595033166
20,group2,a1,161.66679515304008
20,group2,a1,303.94155019889325
20,group2,a1,244.4014277028046
20,group2,a1,244.79289257430833
20,group2,a1,187.16068990386844
20,group2,a1,114.10752744639402
20,group2,a1,327.58130151220695
20,group2,a1,185.96633649691182
20,group2,a1,114.52740412048095
20,group2,a1,333.00037067956407
20,group2,a1,288.8300583348969
20,group2,a1,180.33940636223303
20,group2,a1,228.6340408945856
20,group2,a1,185.69077207938307
20,group2,a1,114.3928240136263
20,group2,a1,277.641147434803
20,group2,a1,192.43309757093726
20,group2,a1,279.8021783074623
20,group2,a1,269.2640292097111
20,group2,a1,60.95468376357243
20,group2,a1,283.2312132825747
20,group2,a1,187.43917873249603
20,group2,a1,323.51419058609395
20,group2,a1,71.27097225936404
20,group2,a2,313.21799739744694
20,group2,a2,536.6559223823422
20,group2,a2,-3.0556008066900233
20,group2,a2,240.59590430495808
20,group2,a2,373.28666252231267
20,group2,a2,210.67686354567752
20,group2,a2,343.67906246905807
20,group2,a2,242.13740367852398
20,group2,a2,304.7052025715851
20,group2,a2,270.65675424041996
20,group2,a2,240.22201641961567
20,group2,a2,389.72422300214436
20,group2,a2,290.98423398730125
20,group2,a2,341.4118262582054
20,group2,a2,432.88164406399676
20,group2,a2,500.4406099276788
20,group2,a2,85.87219575036394
20,group2,a2,354.25491814122773
20,group2,a2,328.6250631639039
20,group2,a2,81.33230187490398
20,group2,a2,412.1743587450528
20,group2,a2,219.54243861962914
20,group2,a2,272.22180964485244
20,group2,a2,57.906052386515995
20,group2,a2,251.43221813307503
20,group2,a2,83.86050290887152
20,group2,a2,221.7399620673271
20,group2,a2,378.77861285159094
20,group2,a2,296.0696254066283
20,group2,a2,226.46194897741276
20,group2,a2,300.9794947563582
20,group2,a2,383.8616972198443
20,group2,a2,111.00728645588535
20,group2,a2,94.9211151409744
20,group2,a2,394.9896552393537
20,group2,a2,265.9927939115105
20,group2,a2,456.40173971542583
20,group2,a2,452.8345455011503
20,group2,a2,135.90990278033308
20,group2,a2,257.8506186685721
20,group2,a2,373.92153146578516
20,group2,a2,263.1652005379334
20,group2,a2,81.39601713217135
20,group2,a2,322.985921661453
20,group2,a2,307.36764039908053
20,group2,a2,268.39406179002395
20,group2,a2,364.09444182577323
20,group2,a2,293.48792840199343
20,group2,a2,319.8077984128305
20,group2,a2,252.17341215587317
20,group2,a2,376.62286509198697
20,group2,a2,265.99092751857427
20,group2,a2,280.79911574000613
20,group2,a2,318.6511115958672
20,group2,a2,238.73647333269736
20,group2,a2,196.38252552833546
20,group2,a2,322.4501684429249
20,group2,a2,316.9374104137595
20,group2,a2,202.1867449053579
20,group2,a2,262.7896402355091
20,group2,a2,166.25503704925706
20,group2,a2,303.5438599015682
20,group2,a2,369.16850555188046
20,group2,a2,182.94825644763057
20,group2,a2,273.81182060490806
20,group2,a2,457.41501191181476
20,group2,a2,380.9542397093037
20,group2,a2,387.1986393971794
20,group2,a2,508.3080925087736
20,group2,a2,413.6436123139641
20,group2,a2,237.18903275616162
20,group2,a2,392.128776127119
20,group2,a2,337.3696469778153
20,group2,a2,165.61215128181829
20,group2,a2,273.85543958476023
20,group2,a2,320.01310191812416
20,group2,a2,182.90057563277554
20,group2,a2,347.7483294830194
20,group2,a2,351.2995391599089
20,group2,a2,292.5950151232103
20,group2,a2,279.6391379762967
20,group2,a2,535.5550126750618
20,group2,a2,80.71591293945798
20,group2,a2,303.60301549672926
20,group2,a2,194.83246762577767
20,group2,a2,387.8477124273207
20,group2,a2,260.9231442393485
20,group2,a2,526.979493834604
20,group2,a2,427.5197163418791
20,group2,a2,158.02965448578266
20,group2,a2,336.6342439729353
20,group2,a2,179.70552190436933
20,group2,a2,419.0607202646804
20,group2,a2,467.56511141508236
20,group2,a2,349.65262644708923
20,group2,a2,303.1327015729919
20,group2,a2,278.0715523543109
20,group2,a2,296.8575388009877
20,group2,a2,125.2556729481878
20,group2,a2,314.0276515667214
21,group1,a1,195.38227109418096
21,group1,a1,433.84286071480574
21,group1,a1,215.12702157525
21,group1,a1,180.33970316083963
21,group1,a1,381.80776422304126
21,group1,a1,315.53244336941
21,group1,a1,325.6796196054213
21,group1,a1,479.5955854447473
21,group1,a1,344.0515991422402
21,group1,a1,490.76496733747337
21,group1,a1,324.5552558567862
21,group1,a1,374.88413158230117
21,group1,a1,270.57865050264337
21,group1,a1,317.5213523550723
21,group1,a1,333.10607690297604
21,group1,a1,203.39605058822755
21,group1,a1,425.770852262513
21,group1,a1,290.44640771375776
21,group1,a1,99.87871353433198
21,group1,a1,103.59867864740066
21,group1,a1,197.044819196392
21,group1,a1,373.997625818476
21,group1,a1,188.8950629354104
21,group1,a1,192.80192527914895
21,group1,a1,365.4126351107558
21,group1,a1,472.39666549666237
21,group1,a1,333.28062385236547
21,group1,a1,306.192235524446
21,group1,a1,529.32182542018
21,group1,a1,334.11280451667744
21,group1,a1,315.91833153180767
21,group1,a1,378.75499059330696
21,group1,a1,294.72381466677575
21,group1,a1,192.49422845278454
21,group1,a1,262.6005515598574
21,group1,a1,191.14770719753645
21,group1,a1,464.8927533623163
21,group1,a1,459.19011713229116
21,group1,a1,409.38205050884517
21,group1,a1,399.06546278622886
21,group1,a1,267.5950096108534
21,group1,a1,207.81402401150555
21,group1,a1,432.28674548487294
21,group1,a1,337.23603413819365
21,group1,a1,41.461928289112834
21,group1,a1,445.0530477728504
21,group1,a1,339.5858029091113
21,group1,a1,303.15148046374156
21,group1,a1,159.46193286290293
21,group1,a1,229.7034866275414
21,group1,a1,259.2461076589189
21,group1,a1,149.20510145685566
21,group1,a1,324.90690271428866
21,group1,a1,618.3623972114162
21,group1,a1,357.2802134598661
21,group1,a1,240.881183422429
21,group1,a1,353.26886559605464
21,group1,a1,360.40924895834206
21,group1,a1,381.6880237687381
21,group1,a1,349.27822717082336
21,group1,a1,259.32556891636955
21,group1,a1,179.6720675376131
21,group1,a1,271.64437309295585
21,group1,a1,341.6154367063482
21,group1,a1,393.30754321736924
21,group1,a1,326.8750548885812
21,group1,a1,282.2646076485088
21,group1,a1,292.8213437861731
21,group1,a1,276.70568949873507
21,group1,a1,306.31992747866775
21,group1,a1,291.709778891694
21,group1,a1,253.5716942645713
21,group1,a1,372.76508726352176
21,group1,a1,245.66131754231404
